Document_Party_Role_ID,Document_ID,Role_Code,Party_ID,Party_Name,Department_Name,Person_Name,Position_Name,Contact,Snapshot_Basis
DOC-20220228-0048:RECIPIENT,DOC-20220228-0048,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0032:ISSUER,DOC-20220428-0032,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0032:RECIPIENT,DOC-20220428-0032,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0037:ISSUER,DOC-20220228-0037,ISSUER,S-11,株式会社まつむら,営業管理部,佐藤 健一,売掛金担当,,document-time-fictional-demo
DOC-20220228-0037:RECIPIENT,DOC-20220228-0037,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0033:ISSUER,DOC-20220428-0033,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0033:RECIPIENT,DOC-20220428-0033,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0038:ISSUER,DOC-20220228-0038,ISSUER,S-12,株式会社有江,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20220228-0038:RECIPIENT,DOC-20220228-0038,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0034:ISSUER,DOC-20220428-0034,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0034:RECIPIENT,DOC-20220428-0034,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0035:ISSUER,DOC-20220228-0035,ISSUER,S-13,ナカムラ産業株式会社,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20220228-0035:RECIPIENT,DOC-20220228-0035,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0035:ISSUER,DOC-20220428-0035,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0035:RECIPIENT,DOC-20220428-0035,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0033:ISSUER,DOC-20220228-0033,ISSUER,S-14,合同会社ウェスト,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20220228-0033:RECIPIENT,DOC-20220228-0033,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0036:ISSUER,DOC-20220428-0036,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0036:RECIPIENT,DOC-20220428-0036,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0042:ISSUER,DOC-20220228-0042,ISSUER,S-15,株式会社はなまる商事,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20220228-0042:RECIPIENT,DOC-20220228-0042,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0037:ISSUER,DOC-20220428-0037,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0037:RECIPIENT,DOC-20220428-0037,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0031:ISSUER,DOC-20220228-0031,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20220228-0031:RECIPIENT,DOC-20220228-0031,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0038:ISSUER,DOC-20220428-0038,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0038:RECIPIENT,DOC-20220428-0038,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0040:ISSUER,DOC-20220228-0040,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20220228-0040:RECIPIENT,DOC-20220228-0040,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0039:ISSUER,DOC-20220428-0039,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0039:RECIPIENT,DOC-20220428-0039,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0044:ISSUER,DOC-20220228-0044,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20220228-0044:RECIPIENT,DOC-20220228-0044,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0040:ISSUER,DOC-20220428-0040,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0040:RECIPIENT,DOC-20220428-0040,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0050:ISSUER,DOC-20220228-0050,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20220228-0050:RECIPIENT,DOC-20220228-0050,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0041:ISSUER,DOC-20220428-0041,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0041:RECIPIENT,DOC-20220428-0041,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0053:ISSUER,DOC-20220228-0053,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20220228-0053:RECIPIENT,DOC-20220228-0053,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0042:ISSUER,DOC-20220428-0042,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0042:RECIPIENT,DOC-20220428-0042,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0034:ISSUER,DOC-20220228-0034,ISSUER,S-3,株式会社チェック,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20220228-0034:RECIPIENT,DOC-20220228-0034,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0043:ISSUER,DOC-20220428-0043,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0043:RECIPIENT,DOC-20220428-0043,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0047:ISSUER,DOC-20220228-0047,ISSUER,S-4,株式会社アタッチ,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20220228-0047:RECIPIENT,DOC-20220228-0047,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0044:ISSUER,DOC-20220428-0044,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0044:RECIPIENT,DOC-20220428-0044,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0046:ISSUER,DOC-20220228-0046,ISSUER,S-5,小藤丸株式会社,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20220228-0046:RECIPIENT,DOC-20220228-0046,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0045:ISSUER,DOC-20220428-0045,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0045:RECIPIENT,DOC-20220428-0045,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0049:ISSUER,DOC-20220228-0049,ISSUER,S-6,株式会社ハナダ,営業管理部,佐藤 健一,売掛金担当,,document-time-fictional-demo
DOC-20220228-0049:RECIPIENT,DOC-20220228-0049,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0046:ISSUER,DOC-20220428-0046,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0046:RECIPIENT,DOC-20220428-0046,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0043:ISSUER,DOC-20220228-0043,ISSUER,S-7,株式会社サンセット,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20220228-0043:RECIPIENT,DOC-20220228-0043,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0047:ISSUER,DOC-20220428-0047,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0047:RECIPIENT,DOC-20220428-0047,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0032:ISSUER,DOC-20220228-0032,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20220228-0032:RECIPIENT,DOC-20220228-0032,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0048:ISSUER,DOC-20220428-0048,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0048:RECIPIENT,DOC-20220428-0048,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0039:ISSUER,DOC-20220228-0039,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20220228-0039:RECIPIENT,DOC-20220228-0039,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0049:ISSUER,DOC-20220428-0049,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0049:RECIPIENT,DOC-20220428-0049,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0045:ISSUER,DOC-20220228-0045,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20220228-0045:RECIPIENT,DOC-20220228-0045,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0050:ISSUER,DOC-20220428-0050,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0050:RECIPIENT,DOC-20220428-0050,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0051:ISSUER,DOC-20220228-0051,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20220228-0051:RECIPIENT,DOC-20220228-0051,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0051:ISSUER,DOC-20220428-0051,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0051:RECIPIENT,DOC-20220428-0051,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0052:ISSUER,DOC-20220228-0052,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20220228-0052:RECIPIENT,DOC-20220228-0052,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0052:ISSUER,DOC-20220428-0052,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0052:RECIPIENT,DOC-20220428-0052,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220228-0041:ISSUER,DOC-20220228-0041,ISSUER,S-9,斉藤産業株式会社,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20220228-0041:RECIPIENT,DOC-20220228-0041,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20220428-0053:ISSUER,DOC-20220428-0053,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220428-0053:RECIPIENT,DOC-20220428-0053,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0027:ISSUER,DOC-20220331-0027,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0027:RECIPIENT,DOC-20220331-0027,RECIPIENT,C-1,五越株式会社,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20220528-0001:ISSUER,DOC-20220528-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0001:RECIPIENT,DOC-20220528-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0007:ISSUER,DOC-20220331-0007,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0007:RECIPIENT,DOC-20220331-0007,RECIPIENT,C-10,合同会社エイム商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20220528-0002:ISSUER,DOC-20220528-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0002:RECIPIENT,DOC-20220528-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0010:ISSUER,DOC-20220331-0010,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0010:RECIPIENT,DOC-20220331-0010,RECIPIENT,C-11,株式会社斉藤,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20220528-0003:ISSUER,DOC-20220528-0003,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0003:RECIPIENT,DOC-20220528-0003,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0009:ISSUER,DOC-20220331-0009,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0009:RECIPIENT,DOC-20220331-0009,RECIPIENT,C-12,もみじデパート,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20220528-0004:ISSUER,DOC-20220528-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0004:RECIPIENT,DOC-20220528-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0011:ISSUER,DOC-20220331-0011,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0011:RECIPIENT,DOC-20220331-0011,RECIPIENT,C-13,阿部商事株式会社,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20220528-0005:ISSUER,DOC-20220528-0005,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0005:RECIPIENT,DOC-20220528-0005,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0001:ISSUER,DOC-20220331-0001,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0001:RECIPIENT,DOC-20220331-0001,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20220528-0006:ISSUER,DOC-20220528-0006,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0006:RECIPIENT,DOC-20220528-0006,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0012:ISSUER,DOC-20220331-0012,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0012:RECIPIENT,DOC-20220331-0012,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20220528-0007:ISSUER,DOC-20220528-0007,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0007:RECIPIENT,DOC-20220528-0007,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0018:ISSUER,DOC-20220331-0018,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0018:RECIPIENT,DOC-20220331-0018,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20220528-0008:ISSUER,DOC-20220528-0008,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0008:RECIPIENT,DOC-20220528-0008,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0023:ISSUER,DOC-20220331-0023,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0023:RECIPIENT,DOC-20220331-0023,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20220528-0009:ISSUER,DOC-20220528-0009,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0009:RECIPIENT,DOC-20220528-0009,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0028:ISSUER,DOC-20220331-0028,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0028:RECIPIENT,DOC-20220331-0028,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20220528-0010:ISSUER,DOC-20220528-0010,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0010:RECIPIENT,DOC-20220528-0010,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0013:ISSUER,DOC-20220331-0013,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0013:RECIPIENT,DOC-20220331-0013,RECIPIENT,C-19,株式会社ミナミ,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20220528-0011:ISSUER,DOC-20220528-0011,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0011:RECIPIENT,DOC-20220528-0011,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0005:ISSUER,DOC-20220331-0005,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0005:RECIPIENT,DOC-20220331-0005,RECIPIENT,C-2,今井百貨店,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20220528-0012:ISSUER,DOC-20220528-0012,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0012:RECIPIENT,DOC-20220528-0012,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0021:ISSUER,DOC-20220331-0021,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0021:RECIPIENT,DOC-20220331-0021,RECIPIENT,C-20,株式会社久城商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20220528-0013:ISSUER,DOC-20220528-0013,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0013:RECIPIENT,DOC-20220528-0013,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0014:ISSUER,DOC-20220331-0014,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0014:RECIPIENT,DOC-20220331-0014,RECIPIENT,C-21,合同会社たかだ,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20220528-0014:ISSUER,DOC-20220528-0014,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0014:RECIPIENT,DOC-20220528-0014,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0029:ISSUER,DOC-20220331-0029,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0029:RECIPIENT,DOC-20220331-0029,RECIPIENT,C-22,株式会社渡辺産業,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20220528-0015:ISSUER,DOC-20220528-0015,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0015:RECIPIENT,DOC-20220528-0015,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0026:ISSUER,DOC-20220331-0026,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0026:RECIPIENT,DOC-20220331-0026,RECIPIENT,C-23,株式会社鎌田商店,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20220528-0016:ISSUER,DOC-20220528-0016,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0016:RECIPIENT,DOC-20220528-0016,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0006:ISSUER,DOC-20220331-0006,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0006:RECIPIENT,DOC-20220331-0006,RECIPIENT,C-24,株式会社畠山商事,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20220528-0017:ISSUER,DOC-20220528-0017,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0017:RECIPIENT,DOC-20220528-0017,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0002:ISSUER,DOC-20220331-0002,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0002:RECIPIENT,DOC-20220331-0002,RECIPIENT,C-25,株式会社小林マーケット,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20220528-0018:ISSUER,DOC-20220528-0018,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0018:RECIPIENT,DOC-20220528-0018,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0008:ISSUER,DOC-20220331-0008,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0008:RECIPIENT,DOC-20220331-0008,RECIPIENT,C-26,佐々木販売株式会社,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20220528-0019:ISSUER,DOC-20220528-0019,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20220528-0019:RECIPIENT,DOC-20220528-0019,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20220331-0015:ISSUER,DOC-20220331-0015,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20220331-0015:RECIPIENT,DOC-20220331-0015,RECIPIENT,C-27,岩下物産株式会社,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20220528-0020:ISSUER,DOC-20220528-0020,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
