Transaction_ID,Line_ID,Entry_ID,Ledger_Side,Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Source_Row,Entry_Key,Occurrence,Semantic_Path,Month
29,1,900609,Credit,2022-02-13,Synthetic demo prepaid service 900609,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,D05,Demo Digital Services,0,191730,1400,Demo Prepaid Expenses,,,,,968110,1113,"[""20220213"",""900609""]",1113-C,cor:monetaryAmount,2022-02
29,2,900609,Debit,2022-02-13,Synthetic demo prepaid service 900609,1400,Demo Prepaid Expenses,S004,Demo Logistics Services,D05,Demo Digital Services,191730,0,1100,Demo Central Ordinary Deposit,,,,,6660190,1113,"[""20220213"",""900609""]",1113-D,cor:monetaryAmount,2022-02
30,1,900615,Credit,2022-02-13,Synthetic demo purchase on account 900615,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,D04,Demo Logistics,0,292150,5000,Demo Purchases,,,,,1644070,1114,"[""20220213"",""900615""]",1114-C,cor:monetaryAmount,2022-02
30,2,900615,Debit,2022-02-13,Synthetic demo purchase on account 900615,5000,Demo Purchases,V006,Demo Vendor Prairie,D04,Demo Logistics,292150,0,2000,Demo Accounts Payable,,,,,4899160,1114,"[""20220213"",""900615""]",1114-D,cor:monetaryAmount,2022-02
31,1,900638,Credit,2022-02-13,Synthetic demo operating expense 900638,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,D05,Demo Digital Services,0,54560,6100,Demo Repairs,,,,,1334050,1115,"[""20220213"",""900638""]",1115-C,cor:monetaryAmount,2022-02
31,2,900638,Debit,2022-02-13,Synthetic demo operating expense 900638,6100,Demo Repairs,V001,Demo Vendor Keystone,D05,Demo Digital Services,54560,0,1120,Demo Harbor Ordinary Deposit,,,,,656090,1115,"[""20220213"",""900638""]",1115-D,cor:monetaryAmount,2022-02
32,1,900610,Debit,2022-02-14,Synthetic demo mixed sales and receipt 900610,1110,Demo North Current Deposit,B002,North Demo Bank,D01,Demo Sales,294300,0,,,,,,,3127140,1116,"[""20220214"",""900610""]",1116-D,cor:monetaryAmount,2022-02
32,2,900610,Debit,2022-02-14,Synthetic demo mixed sales and receipt 900610,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,D01,Demo Sales,460340,0,,,,,,,31041350,1117,"[""20220214"",""900610""]",1117-D,cor:monetaryAmount,2022-02
32,3,900610,Credit,2022-02-14,Synthetic demo mixed sales and receipt 900610,4000,Demo Product Sales,C002,Demo Customer Birch,D01,Demo Sales,0,135830,,,,,,,25247750,1118,"[""20220214"",""900610""]",1118-C,cor:monetaryAmount,2022-02
32,4,900610,Credit,2022-02-14,Synthetic demo mixed sales and receipt 900610,4010,Demo Service Revenue,C003,Demo Customer Cobalt,D01,Demo Sales,0,618810,,,,,,,25500190,1119,"[""20220214"",""900610""]",1119-C,cor:monetaryAmount,2022-02
33,1,900619,Credit,2022-02-14,Synthetic demo operating cost bundle 900619,1110,Demo North Current Deposit,B002,North Demo Bank,D03,Demo Operations,0,233280,,,,,,,2893860,1120,"[""20220214"",""900619""]",1120-C,cor:monetaryAmount,2022-02
33,2,900619,Debit,2022-02-14,Synthetic demo operating cost bundle 900619,6030,Demo Utilities,S002,Demo Energy Services,D03,Demo Operations,46650,0,1110,Demo North Current Deposit,,,,,5370670,1120,"[""20220214"",""900619""]",1120-D,cor:monetaryAmount,2022-02
33,3,900619,Debit,2022-02-14,Synthetic demo operating cost bundle 900619,6040,Demo Communication,S003,Demo Network Services,D03,Demo Operations,27990,0,1110,Demo North Current Deposit,,,,,3882740,1121,"[""20220214"",""900619""]",1121-D,cor:monetaryAmount,2022-02
33,4,900619,Debit,2022-02-14,Synthetic demo operating cost bundle 900619,6060,Demo Office Supplies,V010,Demo Vendor Tandem,D03,Demo Operations,158640,0,1110,Demo North Current Deposit,,,,,6158640,1122,"[""20220214"",""900619""]",1122-D,cor:monetaryAmount,2022-02
34,1,900622,Credit,2022-02-14,Synthetic demo credit sale 900622,4010,Demo Service Revenue,C007,Demo Customer Grove,D01,Demo Sales,0,362110,1200,Demo Accounts Receivable,,,,,25862300,1123,"[""20220214"",""900622""]",1123-C,cor:monetaryAmount,2022-02
34,2,900622,Debit,2022-02-14,Synthetic demo credit sale 900622,1200,Demo Accounts Receivable,C007,Demo Customer Grove,D01,Demo Sales,362110,0,4010,Demo Service Revenue,,,,,31403460,1123,"[""20220214"",""900622""]",1123-D,cor:monetaryAmount,2022-02
35,1,900612,Credit,2022-02-15,Synthetic demo monthly payroll bundle 900612,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,D02,Demo Administration,0,338370,,,,,,,629740,1124,"[""20220215"",""900612""]",1124-C,cor:monetaryAmount,2022-02
35,2,900612,Debit,2022-02-15,Synthetic demo monthly payroll bundle 900612,6000,Demo Salaries,,,D02,Demo Administration,162410,0,1100,Demo Central Ordinary Deposit,,,,,5310980,1124,"[""20220215"",""900612""]",1124-D,cor:monetaryAmount,2022-02
35,3,900612,Debit,2022-02-15,Synthetic demo monthly payroll bundle 900612,6010,Demo Statutory Welfare,,,D02,Demo Administration,125190,0,1100,Demo Central Ordinary Deposit,,,,,3470260,1125,"[""20220215"",""900612""]",1125-D,cor:monetaryAmount,2022-02
35,4,900612,Debit,2022-02-15,Synthetic demo monthly payroll bundle 900612,2110,Demo Payroll Withholding,,,D02,Demo Administration,50770,0,1100,Demo Central Ordinary Deposit,,,,,525600,1126,"[""20220215"",""900612""]",1126-D,cor:monetaryAmount,2022-02
36,1,900639,Credit,2022-02-15,Synthetic demo prepaid service 900639,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,D05,Demo Digital Services,0,63590,1400,Demo Prepaid Expenses,,,,,566150,1127,"[""20220215"",""900639""]",1127-C,cor:monetaryAmount,2022-02
36,2,900639,Debit,2022-02-15,Synthetic demo prepaid service 900639,1400,Demo Prepaid Expenses,S004,Demo Logistics Services,D05,Demo Digital Services,63590,0,1100,Demo Central Ordinary Deposit,,,,,6723780,1127,"[""20220215"",""900639""]",1127-D,cor:monetaryAmount,2022-02
37,1,900640,Credit,2022-02-15,Synthetic demo operating cost bundle 900640,1110,Demo North Current Deposit,B002,North Demo Bank,D03,Demo Operations,0,457170,,,,,,,2436690,1128,"[""20220215"",""900640""]",1128-C,cor:monetaryAmount,2022-02
37,2,900640,Debit,2022-02-15,Synthetic demo operating cost bundle 900640,6030,Demo Utilities,S002,Demo Energy Services,D03,Demo Operations,68570,0,1110,Demo North Current Deposit,,,,,5439240,1128,"[""20220215"",""900640""]",1128-D,cor:monetaryAmount,2022-02
37,3,900640,Debit,2022-02-15,Synthetic demo operating cost bundle 900640,6040,Demo Communication,S003,Demo Network Services,D03,Demo Operations,237720,0,1110,Demo North Current Deposit,,,,,4120460,1129,"[""20220215"",""900640""]",1129-D,cor:monetaryAmount,2022-02
37,4,900640,Debit,2022-02-15,Synthetic demo operating cost bundle 900640,6060,Demo Office Supplies,V001,Demo Vendor Keystone,D03,Demo Operations,150880,0,1110,Demo North Current Deposit,,,,,6309520,1130,"[""20220215"",""900640""]",1130-D,cor:monetaryAmount,2022-02
38,1,900625,Credit,2022-02-16,Synthetic demo operating cost bundle 900625,1110,Demo North Current Deposit,B002,North Demo Bank,D03,Demo Operations,0,181120,,,,,,,2255570,1131,"[""20220216"",""900625""]",1131-C,cor:monetaryAmount,2022-02
38,2,900625,Debit,2022-02-16,Synthetic demo operating cost bundle 900625,6030,Demo Utilities,S002,Demo Energy Services,D03,Demo Operations,45280,0,1110,Demo North Current Deposit,,,,,5484520,1131,"[""20220216"",""900625""]",1131-D,cor:monetaryAmount,2022-02
38,3,900625,Debit,2022-02-16,Synthetic demo operating cost bundle 900625,6040,Demo Communication,S003,Demo Network Services,D03,Demo Operations,81500,0,1110,Demo North Current Deposit,,,,,4201960,1132,"[""20220216"",""900625""]",1132-D,cor:monetaryAmount,2022-02
38,4,900625,Debit,2022-02-16,Synthetic demo operating cost bundle 900625,6060,Demo Office Supplies,V006,Demo Vendor Prairie,D03,Demo Operations,54340,0,1110,Demo North Current Deposit,,,,,6363860,1133,"[""20220216"",""900625""]",1133-D,cor:monetaryAmount,2022-02
39,1,900607,Credit,2022-02-17,Synthetic demo vendor settlement 900607,1110,Demo North Current Deposit,B002,North Demo Bank,D04,Demo Logistics,0,290910,2000,Demo Accounts Payable,,,,,1964660,1134,"[""20220217"",""900607""]",1134-C,cor:monetaryAmount,2022-02
39,2,900607,Debit,2022-02-17,Synthetic demo vendor settlement 900607,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,D04,Demo Logistics,290910,0,1110,Demo North Current Deposit,,,,,1353160,1134,"[""20220217"",""900607""]",1134-D,cor:monetaryAmount,2022-02
40,1,900636,Credit,2022-02-19,Synthetic demo purchase on account 900636,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,D04,Demo Logistics,0,133490,5000,Demo Purchases,,,,,1486650,1135,"[""20220219"",""900636""]",1135-C,cor:monetaryAmount,2022-02
40,2,900636,Debit,2022-02-19,Synthetic demo purchase on account 900636,5000,Demo Purchases,V001,Demo Vendor Keystone,D04,Demo Logistics,133490,0,2000,Demo Accounts Payable,,,,,5032650,1135,"[""20220219"",""900636""]",1135-D,cor:monetaryAmount,2022-02
41,1,900608,Credit,2022-02-20,Synthetic demo operating expense 900608,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,D05,Demo Digital Services,0,111900,6160,Demo Shipping,,,,,1222150,1136,"[""20220220"",""900608""]",1136-C,cor:monetaryAmount,2022-02
41,2,900608,Debit,2022-02-20,Synthetic demo operating expense 900608,6160,Demo Shipping,V001,Demo Vendor Keystone,D05,Demo Digital Services,111900,0,1120,Demo Harbor Ordinary Deposit,,,,,289620,1136,"[""20220220"",""900608""]",1136-D,cor:monetaryAmount,2022-02
42,1,900596,Credit,2022-02-21,Synthetic demo purchase on account 900596,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,D04,Demo Logistics,0,199620,5020,Demo Inventory Adjustment,,,,,1686270,1137,"[""20220221"",""900596""]",1137-C,cor:monetaryAmount,2022-02
42,2,900596,Debit,2022-02-21,Synthetic demo purchase on account 900596,5020,Demo Inventory Adjustment,V001,Demo Vendor Keystone,D04,Demo Logistics,199620,0,2000,Demo Accounts Payable,,,,,6455150,1137,"[""20220221"",""900596""]",1137-D,cor:monetaryAmount,2022-02
43,1,900613,Credit,2022-02-21,Synthetic demo customer receipt 900613,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,D01,Demo Sales,0,107170,1110,Demo North Current Deposit,,,,,31296290,1138,"[""20220221"",""900613""]",1138-C,cor:monetaryAmount,2022-02
43,2,900613,Debit,2022-02-21,Synthetic demo customer receipt 900613,1110,Demo North Current Deposit,B002,North Demo Bank,D01,Demo Sales,107170,0,1200,Demo Accounts Receivable,,,,,2071830,1138,"[""20220221"",""900613""]",1138-D,cor:monetaryAmount,2022-02
44,1,900611,Credit,2022-02-22,Synthetic demo credit sale 900611,4020,Demo Other Operating Revenue,C004,Demo Customer Dawn,D01,Demo Sales,0,53250,1200,Demo Accounts Receivable,,,,,13164690,1139,"[""20220222"",""900611""]",1139-C,cor:monetaryAmount,2022-02
44,2,900611,Debit,2022-02-22,Synthetic demo credit sale 900611,1200,Demo Accounts Receivable,C004,Demo Customer Dawn,D01,Demo Sales,53250,0,4020,Demo Other Operating Revenue,,,,,31349540,1139,"[""20220222"",""900611""]",1139-D,cor:monetaryAmount,2022-02
45,1,900632,Credit,2022-02-22,Synthetic demo credit sale 900632,4020,Demo Other Operating Revenue,C007,Demo Customer Grove,D01,Demo Sales,0,532500,1200,Demo Accounts Receivable,,,,,13697190,1140,"[""20220222"",""900632""]",1140-C,cor:monetaryAmount,2022-02
45,2,900632,Debit,2022-02-22,Synthetic demo credit sale 900632,1200,Demo Accounts Receivable,C007,Demo Customer Grove,D01,Demo Sales,532500,0,4020,Demo Other Operating Revenue,,,,,31882040,1140,"[""20220222"",""900632""]",1140-D,cor:monetaryAmount,2022-02
46,1,900633,Credit,2022-02-23,Synthetic demo customer receipt 900633,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,D01,Demo Sales,0,53980,1100,Demo Central Ordinary Deposit,,,,,31828060,1141,"[""20220223"",""900633""]",1141-C,cor:monetaryAmount,2022-02
46,2,900633,Debit,2022-02-23,Synthetic demo customer receipt 900633,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,D01,Demo Sales,53980,0,1200,Demo Accounts Receivable,,,,,620130,1141,"[""20220223"",""900633""]",1141-D,cor:monetaryAmount,2022-02
47,1,900601,Credit,2022-02-24,Synthetic demo credit sale 900601,4010,Demo Service Revenue,C004,Demo Customer Dawn,D01,Demo Sales,0,524240,1200,Demo Accounts Receivable,,,,,26386540,1142,"[""20220224"",""900601""]",1142-C,cor:monetaryAmount,2022-02
47,2,900601,Debit,2022-02-24,Synthetic demo credit sale 900601,1200,Demo Accounts Receivable,C004,Demo Customer Dawn,D01,Demo Sales,524240,0,4010,Demo Service Revenue,,,,,32352300,1142,"[""20220224"",""900601""]",1142-D,cor:monetaryAmount,2022-02
48,1,900643,Credit,2022-02-24,Synthetic demo customer receipt 900643,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,D01,Demo Sales,0,325920,1110,Demo North Current Deposit,,,,,32026380,1143,"[""20220224"",""900643""]",1143-C,cor:monetaryAmount,2022-02
48,2,900643,Debit,2022-02-24,Synthetic demo customer receipt 900643,1110,Demo North Current Deposit,B002,North Demo Bank,D01,Demo Sales,325920,0,1200,Demo Accounts Receivable,,,,,2397750,1143,"[""20220224"",""900643""]",1143-D,cor:monetaryAmount,2022-02
49,1,900594,Credit,2022-02-25,Synthetic demo customer receipt 900594,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,D01,Demo Sales,0,191530,1100,Demo Central Ordinary Deposit,,,,,31834850,1144,"[""20220225"",""900594""]",1144-C,cor:monetaryAmount,2022-02
49,2,900594,Debit,2022-02-25,Synthetic demo customer receipt 900594,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,D01,Demo Sales,191530,0,1200,Demo Accounts Receivable,,,,,811660,1144,"[""20220225"",""900594""]",1144-D,cor:monetaryAmount,2022-02
50,1,900602,Credit,2022-02-26,Synthetic demo credit sale 900602,4020,Demo Other Operating Revenue,C007,Demo Customer Grove,D01,Demo Sales,0,61000,1200,Demo Accounts Receivable,,,,,13758190,1145,"[""20220226"",""900602""]",1145-C,cor:monetaryAmount,2022-02
50,2,900602,Debit,2022-02-26,Synthetic demo credit sale 900602,1200,Demo Accounts Receivable,C007,Demo Customer Grove,D01,Demo Sales,61000,0,4020,Demo Other Operating Revenue,,,,,31895850,1145,"[""20220226"",""900602""]",1145-D,cor:monetaryAmount,2022-02
51,1,900624,Credit,2022-02-26,Synthetic demo customer receipt 900624,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,D01,Demo Sales,0,308770,1100,Demo Central Ordinary Deposit,,,,,31587080,1146,"[""20220226"",""900624""]",1146-C,cor:monetaryAmount,2022-02
51,2,900624,Debit,2022-02-26,Synthetic demo customer receipt 900624,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,D01,Demo Sales,308770,0,1200,Demo Accounts Receivable,,,,,1120430,1146,"[""20220226"",""900624""]",1146-D,cor:monetaryAmount,2022-02
52,1,900628,Credit,2022-02-26,Synthetic demo operating expense 900628,1110,Demo North Current Deposit,B002,North Demo Bank,D03,Demo Operations,0,171800,7000,Demo Taxes and Dues,,,,,2225950,1147,"[""20220226"",""900628""]",1147-C,cor:monetaryAmount,2022-02
52,2,900628,Debit,2022-02-26,Synthetic demo operating expense 900628,7000,Demo Taxes and Dues,V001,Demo Vendor Keystone,D03,Demo Operations,171800,0,1110,Demo North Current Deposit,,,,,6805900,1147,"[""20220226"",""900628""]",1147-D,cor:monetaryAmount,2022-02
53,1,900646,Credit,2022-02-26,Synthetic demo operating cost bundle 900646,1110,Demo North Current Deposit,B002,North Demo Bank,D03,Demo Operations,0,647850,,,,,,,1578100,1148,"[""20220226"",""900646""]",1148-C,cor:monetaryAmount,2022-02
53,2,900646,Debit,2022-02-26,Synthetic demo operating cost bundle 900646,6030,Demo Utilities,S002,Demo Energy Services,D03,Demo Operations,356310,0,1110,Demo North Current Deposit,,,,,5840830,1148,"[""20220226"",""900646""]",1148-D,cor:monetaryAmount,2022-02
53,3,900646,Debit,2022-02-26,Synthetic demo operating cost bundle 900646,6040,Demo Communication,S003,Demo Network Services,D03,Demo Operations,129570,0,1110,Demo North Current Deposit,,,,,4331530,1149,"[""20220226"",""900646""]",1149-D,cor:monetaryAmount,2022-02
53,4,900646,Debit,2022-02-26,Synthetic demo operating cost bundle 900646,6060,Demo Office Supplies,V007,Demo Vendor Quartz,D03,Demo Operations,161970,0,1110,Demo North Current Deposit,,,,,6525830,1150,"[""20220226"",""900646""]",1150-D,cor:monetaryAmount,2022-02
54,1,900606,Debit,2022-02-27,Synthetic demo mixed sales and receipt 900606,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,D01,Demo Sales,162180,0,,,,,,,1282610,1151,"[""20220227"",""900606""]",1151-D,cor:monetaryAmount,2022-02
54,2,900606,Debit,2022-02-27,Synthetic demo mixed sales and receipt 900606,1200,Demo Accounts Receivable,C007,Demo Customer Grove,D01,Demo Sales,83550,0,,,,,,,31670630,1152,"[""20220227"",""900606""]",1152-D,cor:monetaryAmount,2022-02
54,3,900606,Credit,2022-02-27,Synthetic demo mixed sales and receipt 900606,4000,Demo Product Sales,C008,Demo Customer Halo,D01,Demo Sales,0,122860,,,,,,,25370610,1153,"[""20220227"",""900606""]",1153-C,cor:monetaryAmount,2022-02
54,4,900606,Credit,2022-02-27,Synthetic demo mixed sales and receipt 900606,4010,Demo Service Revenue,C009,Demo Customer Indigo,D01,Demo Sales,0,122870,,,,,,,26509410,1154,"[""20220227"",""900606""]",1154-C,cor:monetaryAmount,2022-02
55,1,900617,Credit,2022-02-27,Synthetic demo vendor settlement 900617,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,D04,Demo Logistics,0,267940,2000,Demo Accounts Payable,,,,,954210,1155,"[""20220227"",""900617""]",1155-C,cor:monetaryAmount,2022-02
55,2,900617,Debit,2022-02-27,Synthetic demo vendor settlement 900617,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,D04,Demo Logistics,267940,0,1120,Demo Harbor Ordinary Deposit,,,,,1418330,1155,"[""20220227"",""900617""]",1155-D,cor:monetaryAmount,2022-02
56,1,900635,Credit,2022-02-27,Synthetic demo combined customer receipt 900635,1200,Demo Accounts Receivable,C006,Demo Customer Fjord,D01,Demo Sales,0,139680,1120,Demo Harbor Ordinary Deposit,,,,,31530950,1156,"[""20220227"",""900635""]",1156-C,cor:monetaryAmount,2022-02
56,2,900635,Debit,2022-02-27,Synthetic demo combined customer receipt 900635,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,D01,Demo Sales,481680,0,,,,,,,1435890,1156,"[""20220227"",""900635""]",1156-D,cor:monetaryAmount,2022-02
56,3,900635,Credit,2022-02-27,Synthetic demo combined customer receipt 900635,1200,Demo Accounts Receivable,C007,Demo Customer Grove,D01,Demo Sales,0,67430,1120,Demo Harbor Ordinary Deposit,,,,,31463520,1157,"[""20220227"",""900635""]",1157-C,cor:monetaryAmount,2022-02
56,4,900635,Credit,2022-02-27,Synthetic demo combined customer receipt 900635,1200,Demo Accounts Receivable,C008,Demo Customer Halo,D01,Demo Sales,0,274570,1120,Demo Harbor Ordinary Deposit,,,,,31188950,1158,"[""20220227"",""900635""]",1158-C,cor:monetaryAmount,2022-02
57,1,900637,Debit,2022-02-28,Synthetic demo multi-vendor settlement 900637,2000,Demo Accounts Payable,V008,Demo Vendor Rivulet,D01,Demo Sales,222700,0,,,,,,,1195630,1159,"[""20220228"",""900637""]",1159-D,cor:monetaryAmount,2022-02
57,2,900637,Debit,2022-02-28,Synthetic demo multi-vendor settlement 900637,2100,Demo Accrued Payables,V001,Demo Vendor Keystone,D01,Demo Sales,125280,0,,,,,,,456440,1160,"[""20220228"",""900637""]",1160-D,cor:monetaryAmount,2022-02
57,3,900637,Credit,2022-02-28,Synthetic demo multi-vendor settlement 900637,1110,Demo North Current Deposit,B002,North Demo Bank,D01,Demo Sales,0,254020,,,,,,,1324080,1161,"[""20220228"",""900637""]",1161-C,cor:monetaryAmount,2022-02
57,4,900637,Credit,2022-02-28,Synthetic demo multi-vendor settlement 900637,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,D01,Demo Sales,0,93960,,,,,,,1341930,1162,"[""20220228"",""900637""]",1162-C,cor:monetaryAmount,2022-02
,,,Opening,2022-03-01,* Opening balance,1000,Demo Cash,,,,,0,0,,,,,,,600000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1010,Demo Petty Cash,,,,,0,0,,,,,,,120000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1100,Demo Central Ordinary Deposit,,,,,0,0,,,,,,,1282610,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1110,Demo North Current Deposit,,,,,0,0,,,,,,,1324080,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1120,Demo Harbor Ordinary Deposit,,,,,0,0,,,,,,,1341930,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1200,Demo Accounts Receivable,,,,,0,0,,,,,,,31188950,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1210,Demo Notes Receivable,,,,,0,0,,,,,,,800000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1300,Demo Inventory,,,,,0,0,,,,,,,1200000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1400,Demo Prepaid Expenses,,,,,0,0,,,,,,,6723780,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1410,Demo Advances Paid,,,,,0,0,,,,,,,250000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1420,Demo Temporary Payments,,,,,0,0,,,,,,,150000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1430,Demo Input Tax Receivable,,,,,0,0,,,,,,,400000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1500,Demo Equipment,,,,,0,0,,,,,,,2000000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1510,Demo Vehicles,,,,,0,0,,,,,,,1200000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1520,Demo Software,,,,,0,0,,,,,,,700000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,1590,Demo Accumulated Depreciation,,,,,0,0,,,,,,,900000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2000,Demo Accounts Payable,,,,,0,0,,,,,,,1195630,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2010,Demo Notes Payable,,,,,0,0,,,,,,,600000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2100,Demo Accrued Payables,,,,,0,0,,,,,,,456440,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2110,Demo Payroll Withholding,,,,,0,0,,,,,,,525600,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2120,Demo Output Tax Payable,,,,,0,0,,,,,,,450000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2130,Demo Temporary Receipts,,,,,0,0,,,,,,,120000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2200,Demo Short-term Loans,,,,,0,0,,,,,,,1576980,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2300,Demo Long-term Loans,,,,,0,0,,,,,,,2500000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,2400,Demo Unearned Revenue,,,,,0,0,,,,,,,350000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,3000,Demo Capital,,,,,0,0,,,,,,,5000000,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,3100,Demo Retained Earnings,,,,,0,0,,,,,,,26159010,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,4000,Demo Product Sales,,,,,0,0,,,,,,,25370610,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,4010,Demo Service Revenue,,,,,0,0,,,,,,,26509410,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,4020,Demo Other Operating Revenue,,,,,0,0,,,,,,,13758190,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,4030,Demo Interest Income,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,4040,Demo Miscellaneous Income,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,5000,Demo Purchases,,,,,0,0,,,,,,,5032650,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,5010,Demo Freight-in,,,,,0,0,,,,,,,6563360,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,5020,Demo Inventory Adjustment,,,,,0,0,,,,,,,6455150,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6000,Demo Salaries,,,,,0,0,,,,,,,5310980,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6010,Demo Statutory Welfare,,,,,0,0,,,,,,,3470260,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6020,Demo Office Rent,,,,,0,0,,,,,,,553220,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6030,Demo Utilities,,,,,0,0,,,,,,,5840830,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6040,Demo Communication,,,,,0,0,,,,,,,4331530,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6050,Demo Business Travel,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6060,Demo Office Supplies,,,,,0,0,,,,,,,6525830,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6070,Demo Bank Fees,,,,,0,0,,,,,,,2787940,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6080,Demo Advertising,,,,,0,0,,,,,,,386430,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6090,Demo Insurance,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6100,Demo Repairs,,,,,0,0,,,,,,,656090,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6110,Demo Depreciation Expense,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6120,Demo Professional Fees,,,,,0,0,,,,,,,339230,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6130,Demo Training,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6140,Demo Vehicle Expense,,,,,0,0,,,,,,,841500,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6150,Demo Software Subscription,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6160,Demo Shipping,,,,,0,0,,,,,,,289620,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,6170,Demo Miscellaneous Expense,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,7000,Demo Taxes and Dues,,,,,0,0,,,,,,,6805900,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,7010,Demo Corporate Tax,,,,,0,0,,,,,,,0,,,,,2022-03
,,,Opening,2022-03-01,* Opening balance,7020,Demo Consumption Tax Expense,,,,,0,0,,,,,,,0,,,,,2022-03
